time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-10-31T00:45:57.071Z,26.6087,96.496,10,4.6,mb,43,115,5.835,0.57,us,us7000ilef,2022-10-31T02:30:54.040Z,"54 km NW of Sarupathar, India",earthquake,10.35,1.895,0.105,27,reviewed,us,us
2022-10-31T00:15:22.180Z,-8.8605,119.1917,116.05,4.7,mb,22,72,1.399,0.65,us,us7000ile7,2022-10-31T02:27:08.040Z,"44 km SW of Komodo, Indonesia",earthquake,7.77,8.856,0.39,2,reviewed,us,us
2022-10-30T23:24:44.820Z,-14.8996,-76.579,10,4.6,mb,30,149,2.906,0.71,us,us7000ile6,2022-10-31T01:52:05.040Z,"119 km SSW of Paracas, Peru",earthquake,9.07,1.931,0.181,9,reviewed,us,us
2022-10-30T22:21:34.468Z,1.8495,99.5255,178.249,5,mww,129,49,1.032,0.7,us,us7000ildh,2022-11-07T00:16:36.040Z,"33 km SW of Bandar, Indonesia",earthquake,6.93,3.767,0.089,12,reviewed,us,us
2022-10-30T21:53:17.389Z,0.4791,126.4109,48.723,4.9,mb,33,50,0.999,0.46,us,us7000ildg,2022-10-31T00:59:00.040Z,"113 km WSW of Ternate, Indonesia",earthquake,7.05,5.624,0.11,26,reviewed,us,us
2022-10-30T21:27:17.255Z,-33.7325,179.6401,98.806,4.6,mb,21,106,3.973,0.95,us,us7000im8w,2022-11-06T22:54:42.040Z,"south of the Kermadec Islands",earthquake,6.04,7.066,0.222,6,reviewed,us,us
2022-10-30T18:24:45.528Z,-16.8886,-172.7911,10,5.3,mb,50,60,2.096,0.83,us,us7000ilcr,2022-10-30T18:44:16.040Z,"149 km SE of Hihifo, Tonga",earthquake,7.54,1.854,0.057,106,reviewed,us,us
2022-10-30T18:17:09.896Z,14.6682,-93.8043,35,4.5,mb,31,183,2.271,1.35,us,us7000ilcl,2022-10-30T20:00:16.040Z,"110 km SW of La Esperanza (El Zapotal), Mexico",earthquake,9.78,1.962,0.054,100,reviewed,us,us
2022-10-30T16:12:11.271Z,-6.7834,129.6895,138.863,4.6,mb,46,63,1.992,0.42,us,us7000ilcb,2022-11-06T19:29:59.040Z,"Banda Sea",earthquake,9.27,7.168,0.092,38,reviewed,us,us
2022-10-30T15:23:28.194Z,-2.5693,134.3824,14.534,4.5,mb,20,135,2.161,0.6,us,us7000im91,2022-11-06T19:26:31.040Z,"151 km NW of Nabire, Indonesia",earthquake,9.97,3.328,0.192,11,reviewed,us,us
2022-10-30T15:09:16.616Z,13.5575,-90.6983,61.414,4.5,mb,103,197,0.956,0.57,us,us7000ilc4,2022-11-06T18:06:22.040Z,"41 km S of Iztapa, Guatemala",earthquake,8.45,5.494,0.042,164,reviewed,us,us
2022-10-30T13:03:45.759Z,-15.9824,-71.8862,138.155,4.6,mb,42,128,2.796,0.72,us,us7000ilbn,2022-11-06T15:02:03.040Z,"southern Peru",earthquake,8.97,7.957,0.109,26,reviewed,us,us
2022-10-30T11:08:52.824Z,0.3198,121.5564,206.271,4.6,mb,59,58,1.104,0.56,us,us7000ilbc,2022-11-04T07:27:47.040Z,"169 km W of Gorontalo, Indonesia",earthquake,8.06,6.497,0.081,45,reviewed,us,us
2022-10-30T09:24:04.696Z,-11.4489,163.3822,10,4.8,mb,59,45,3.925,0.37,us,us7000ilb1,2022-11-04T07:19:09.040Z,"Solomon Islands",earthquake,6.56,1.839,0.072,60,reviewed,us,us
2022-10-30T03:41:52.066Z,29.5585,81.0856,18.025,4.5,mb,26,168,4.08,0.76,us,us7000ila6,2022-11-19T23:45:09.040Z,"Nepal",earthquake,9.19,5.256,0.164,11,reviewed,us,us
2022-10-30T01:49:59.771Z,2.1785,128.9953,10,4.6,mb,22,119,2.145,0.55,us,us7000im84,2022-11-03T22:00:46.040Z,"120 km ENE of Tobelo, Indonesia",earthquake,5.62,1.902,0.165,12,reviewed,us,us
2022-10-29T23:35:54.510Z,-42.0176,172.6593,80.015,4.5,mwr,66,55,0.314,0.87,us,us7000il8u,2022-11-20T02:55:32.220Z,"75 km SSW of Wakefield, New Zealand",earthquake,3.82,3.935,0.049,40,reviewed,us,us
2022-10-29T23:23:42.028Z,-49.5141,-7.9996,10,4.7,mb,21,73,22.358,0.63,us,us7000im78,2022-11-20T02:46:34.040Z,"southern Mid-Atlantic Ridge",earthquake,10.95,1.878,0.129,18,reviewed,us,us
2022-10-29T23:04:02.965Z,15.2785,-93.1138,104.665,4.8,mb,142,127,1.371,0.91,us,us7000il8g,2022-11-20T02:37:42.351Z,"near the coast of Chiapas, Mexico",earthquake,7.16,6.65,0.049,129,reviewed,us,us
2022-10-29T22:24:05.064Z,-14.4147,-76.1413,10,4.8,mb,59,104,2.507,0.61,us,us7000il8a,2022-11-19T23:59:15.976Z,"52 km WSW of Santiago, Peru",earthquake,8.52,1.845,0.086,42,reviewed,us,us
2022-10-29T22:22:31.126Z,-14.4238,-76.2242,10,4.9,mb,91,99,2.495,0.48,us,us7000il86,2022-11-19T23:48:43.040Z,"61 km WSW of Santiago, Peru",earthquake,4.24,1.793,0.065,74,reviewed,us,us
2022-10-29T21:42:28.445Z,46.6084,152.2191,69.405,4.5,mb,63,137,6.505,0.58,us,us7000il7y,2022-11-19T04:33:29.040Z,"Kuril Islands",earthquake,11.64,7.698,0.081,44,reviewed,us,us
2022-10-29T20:45:35.345Z,-14.3867,-76.1584,26.376,5.1,mb,127,103,2.476,0.66,us,us7000il7q,2022-11-19T04:12:55.040Z,"53 km WSW of Santiago, Peru",earthquake,9.91,4.244,0.053,113,reviewed,us,us
2022-10-29T20:34:53.983Z,-16.3107,166.8154,10,5.4,mww,182,26,4.853,0.59,us,us7000il7n,2022-11-18T06:12:55.054Z,"67 km WSW of Norsup, Vanuatu",earthquake,7.97,1.774,0.061,26,reviewed,us,us
2022-10-29T19:46:56.307Z,32.3746,142.5989,10,4.8,mb,91,103,2.46,0.54,us,us7000il7l,2022-11-18T04:37:03.040Z,"Izu Islands, Japan region",earthquake,8.54,1.817,0.073,59,reviewed,us,us
2022-10-29T19:46:34.988Z,32.1962,142.7233,10,4.5,mb,38,130,2.62,0.62,us,us7000il81,2022-11-18T04:21:17.040Z,"Izu Islands, Japan region",earthquake,5.36,1.883,0.14,15,reviewed,us,us
2022-10-29T19:41:32.219Z,51.1904,-174.2006,16.676,4.7,mb,130,137,1.013,0.67,us,us7000il7u,2022-11-18T03:59:02.040Z,"111 km S of Atka, Alaska",earthquake,5.21,5.008,0.052,111,reviewed,us,us
2022-10-29T19:40:33.405Z,51.2227,-174.239,18.086,4.5,mb,107,140,0.981,0.56,us,us7000il7k,2022-11-18T03:35:39.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,4.82,4.962,0.061,78,reviewed,us,us
2022-10-29T19:05:58.977Z,-6.9746,150.0325,17.58,5.1,mww,232,31,3.485,0.56,us,us7000il7d,2022-11-18T03:17:27.742Z,"100 km SSE of Kandrian, Papua New Guinea",earthquake,7.1,3.169,0.066,22,reviewed,us,us
2022-10-29T18:51:41.922Z,-11.0316,162.2749,42.55,5.1,mb,177,25,2.784,0.59,us,us7000il7a,2022-11-01T14:48:08.040Z,"Solomon Islands",earthquake,9.16,5.974,0.044,171,reviewed,us,us
2022-10-29T17:24:20.054Z,-15.3596,-172.8359,10,5.4,mww,104,50,2.46,0.67,us,us7000il6w,2022-10-30T17:27:50.574Z,"122 km ENE of Hihifo, Tonga",earthquake,7.69,1.797,0.066,22,reviewed,us,us
2022-10-29T16:48:24.246Z,1.3643,126.3831,53.984,4.6,mb,38,93,1.146,0.76,us,us7000il6s,2022-10-29T17:26:09.040Z,"128 km WNW of Ternate, Indonesia",earthquake,9.06,8.769,0.103,28,reviewed,us,us
2022-10-29T16:16:37.234Z,-0.3693,129.6386,10,4.5,mb,25,107,2.539,0.86,us,us7000il6n,2022-10-29T17:20:16.040Z,"189 km WNW of Sorong, Indonesia",earthquake,9.65,1.904,0.118,21,reviewed,us,us
2022-10-29T13:58:43.640Z,-28.681,-71.4062,30.862,4.7,mwr,36,138,0.558,1.12,us,us7000il63,2022-10-29T15:11:23.040Z,"64 km W of Vallenar, Chile",earthquake,5.32,1.598,,,reviewed,us,guc
2022-10-29T13:24:08.563Z,51.4244,-174.33,41.155,4.8,mb,49,140,0.783,0.67,us,us7000il62,2022-11-17T18:22:41.217Z,"86 km S of Atka, Alaska",earthquake,2.28,7.129,0.051,120,reviewed,us,us
2022-10-29T11:40:18.560Z,-19.1005,-66.9198,265.688,5.1,mww,82,33,2.22,1.24,us,us7000il5q,2022-10-29T17:48:32.746Z,"Oruro, Bolivia",earthquake,7.09,6.163,0.066,22,reviewed,us,us
2022-10-29T07:31:52.850Z,-14.6624,-76.2805,30.463,4.5,mb,24,148,2.714,0.79,us,us7000il4y,2022-11-13T06:12:21.040Z,"81 km SW of Santiago, Peru",earthquake,10.03,3.98,0.136,16,reviewed,us,us
2022-10-29T03:26:24.769Z,-14.4552,-76.2549,19.97,4.5,mb,28,143,2.519,0.89,us,us7000il3v,2022-11-19T23:33:01.040Z,"near the coast of central Peru",earthquake,11.16,4.639,0.128,18,reviewed,us,us
2022-10-29T00:13:38.568Z,-14.4142,-76.3282,10,4.9,mb,46,106,2.464,0.62,us,us7000il39,2022-11-19T04:41:17.040Z,"near the coast of central Peru",earthquake,7.28,1.844,0.11,26,reviewed,us,us
2022-10-29T00:09:47.791Z,-14.5133,-76.2261,15,5.8,mww,136,98,2.581,0.57,us,us7000il35,2022-11-19T04:38:11.622Z,"66 km WSW of Santiago, Peru",earthquake,5.17,1.747,0.049,40,reviewed,us,us
2022-10-29T00:09:29.081Z,-14.6643,-76.2302,10,4.8,mb,68,70,2.727,0.88,us,us7000il34,2022-11-19T04:16:23.040Z,"77 km SW of Santiago, Peru",earthquake,7.8,1.699,0.084,43,reviewed,us,us
2022-10-28T23:35:14.481Z,-14.5297,-76.2107,10,5.2,mww,92,93,2.601,0.9,us,us7000il2t,2022-11-14T23:18:51.040Z,"66 km SW of Santiago, Peru",earthquake,8.57,1.768,0.071,19,reviewed,us,us
2022-10-28T23:19:59.619Z,-3.7733,-76.2845,108.034,4.6,mb,28,107,2.855,0.64,us,us7000il2n,2022-11-14T23:09:13.040Z,"36 km SSE of Alianza Cristiana, Peru",earthquake,6.58,8.377,0.114,23,reviewed,us,us
2022-10-28T22:54:49.547Z,-14.4187,-76.3812,10,4.7,mb,23,102,2.458,0.59,us,us7000im0g,2022-11-13T06:01:58.040Z,"62 km SSW of Paracas, Peru",earthquake,10.98,1.874,0.184,9,reviewed,us,us
2022-10-28T22:52:16.068Z,-14.5431,-76.1611,8.685,5.2,mww,123,98,2.625,0.51,us,us7000il2e,2022-11-18T03:02:21.604Z,"62 km SW of Santiago, Peru",earthquake,9.24,3.868,0.078,16,reviewed,us,us
2022-10-28T21:42:52.337Z,-2.7512,139.4067,29.962,4.5,mb,44,73,1.317,0.95,us,us7000il25,2022-11-14T22:16:59.040Z,"137 km W of Abepura, Indonesia",earthquake,5.81,5.264,0.095,32,reviewed,us,us
2022-10-28T20:56:27.527Z,37.3744,141.8657,49.821,4.7,mb,73,134,3.044,0.77,us,us7000il1t,2022-10-28T21:59:54.040Z,"77 km E of Namie, Japan",earthquake,7.85,2.581,0.082,54,reviewed,us,us
2022-10-28T20:22:16.752Z,-20.3871,-177.739,543.917,5,mb,87,71,2.497,1.04,us,us7000il1h,2022-10-28T20:40:02.040Z,"276 km WNW of Haveluloto, Tonga",earthquake,12.3,8.6,0.056,106,reviewed,us,us
2022-10-28T20:22:06.141Z,-14.5268,-76.1519,16.274,5.9,mww,305,50,2.612,0.7,us,us7000il1g,2022-11-01T21:57:37.822Z,"60 km SW of Santiago, Peru",earthquake,7.73,3.014,0.042,54,reviewed,us,us
2022-10-28T19:19:13.398Z,-14.4553,-75.7853,64.919,4.6,mb,37,143,7.335,0.42,us,us7000il14,2022-10-28T21:46:33.040Z,"30 km SSW of Santiago, Peru",earthquake,11.29,7.719,0.094,35,reviewed,us,us
2022-10-28T19:16:14.497Z,-14.7653,-76.5539,10,4.5,mb,31,162,2.775,0.95,us,us7000il11,2022-10-28T21:21:58.040Z,"104 km SSW of Paracas, Peru",earthquake,9.91,1.958,0.128,23,reviewed,us,us
2022-10-28T18:33:00.383Z,-17.6384,-69.3787,160.882,4.5,mb,15,105,0.108,0.64,us,us7000il0u,2022-10-28T20:30:33.040Z,"63 km ENE of Palca, Peru",earthquake,6.71,5.774,0.139,15,reviewed,us,us
2022-10-28T17:54:27.262Z,-15.6545,-174.5117,223.092,4.7,mb,140,49,3.017,1.27,us,us7000il0r,2022-10-28T18:14:01.040Z,"83 km WNW of Hihifo, Tonga",earthquake,6.62,6.845,0.042,187,reviewed,us,us
2022-10-28T15:30:43.080Z,24.6473,122.0643,66.027,4.6,mb,44,48,0.609,0.87,us,us7000ikyr,2022-11-20T16:57:18.754Z,"33 km ESE of Yilan, Taiwan",earthquake,4.05,4.09,0.103,28,reviewed,us,us
2022-10-28T14:21:23.818Z,-14.4735,-76.1527,28.544,4.7,mb,70,132,2.561,0.37,us,us7000ikxk,2022-11-04T06:50:53.040Z,"57 km SW of Santiago, Peru",earthquake,7.83,4.948,0.081,46,reviewed,us,us
2022-10-28T10:56:47.353Z,-14.5375,-76.3637,20.445,4.5,mb,39,157,2.577,0.51,us,us7000ikwq,2022-10-28T11:22:41.040Z,"74 km S of Paracas, Peru",earthquake,9.6,6.436,0.118,21,reviewed,us,us
2022-10-28T09:17:01.059Z,-14.3899,-75.9585,35,4.6,mb,39,141,2.538,0.58,us,us7000il0i,2022-11-02T13:23:10.040Z,"near the coast of central Peru",earthquake,8.85,1.917,0.09,38,reviewed,us,us
2022-10-28T09:11:53.315Z,-14.5055,-76.2346,10.616,4.9,mb,45,161,2.572,0.85,us,us7000ikw8,2022-10-28T21:14:35.225Z,"66 km WSW of Santiago, Peru",earthquake,8.29,5.205,0.062,84,reviewed,us,us
2022-10-28T03:55:58.910Z,-35.6283,-179.2027,43,5.5,mww,55,57,2.782,1.04,us,us7000ikut,2022-11-19T01:49:38.375Z,"east of the North Island of New Zealand",earthquake,8.2,1.883,0.061,26,reviewed,us,us
2022-10-28T03:27:33.686Z,2.2031,124.7403,205.935,4.5,mb,30,93,2.986,0.86,us,us7000ikuq,2022-11-19T01:03:52.040Z,"80 km N of Manado, Indonesia",earthquake,9.36,7.876,0.118,21,reviewed,us,us
2022-10-27T23:16:17.688Z,-58.2253,-24.7852,20.865,4.5,mb,23,77,7.618,0.36,us,us7000ilrl,2022-11-14T05:04:52.040Z,"South Sandwich Islands region",earthquake,11.26,3.996,0.121,20,reviewed,us,us
2022-10-27T21:30:12.243Z,-10.8125,119.3419,10,4.5,mb,40,104,2.504,0.67,us,us7000iktg,2022-11-18T02:42:44.040Z,"162 km SW of Waingapu, Indonesia",earthquake,7.26,1.886,0.116,22,reviewed,us,us
2022-10-27T21:19:34.104Z,-38.6865,176.2185,97.59,4.7,mwr,33,56,0.601,0.81,us,us7000iktd,2022-10-27T23:22:00.728Z,"North Island of New Zealand",earthquake,3.81,5.387,0.06,27,reviewed,us,us
2022-10-27T21:17:50.265Z,-6.4282,146.8361,110.646,4.5,mb,45,55,2.975,0.74,us,us7000ikte,2022-11-18T02:40:06.398Z,"37 km NNW of Lae, Papua New Guinea",earthquake,10.02,7.075,0.083,43,reviewed,us,us
2022-10-27T20:52:16.577Z,82.8052,116.989,10,4.5,mb,65,89,11.487,0.81,us,us7000ikt7,2022-11-02T15:10:10.040Z,"north of Severnaya Zemlya",earthquake,6.09,1.756,0.079,47,reviewed,us,us
2022-10-27T20:49:30.993Z,-31.5082,-178.0396,47.653,4.6,mb,27,112,2.241,0.77,us,us7000ilre,2022-11-02T14:37:38.040Z,"Kermadec Islands region",earthquake,7.09,6.67,0.133,17,reviewed,us,us
2022-10-27T20:26:33.676Z,-20.1715,-177.7731,511.663,4.5,mb,45,49,2.603,0.66,us,us7000ikst,2022-11-02T14:14:47.040Z,"Fiji region",earthquake,13.49,8.13,0.097,31,reviewed,us,us
2022-10-27T20:02:49.242Z,-25.4168,-177.6513,165.04,4.6,mb,39,135,3.838,1.04,us,us7000iksl,2022-11-01T18:52:10.040Z,"south of the Fiji Islands",earthquake,11.46,6.091,0.119,21,reviewed,us,us
2022-10-27T18:51:15.868Z,2.1688,128.9521,9.941,4.9,mb,53,86,2.107,0.74,us,us7000iks3,2022-11-01T18:32:00.040Z,"115 km ENE of Tobelo, Indonesia",earthquake,8.2,4.297,0.093,36,reviewed,us,us
2022-10-27T18:01:12.004Z,44.4569,146.6541,138.501,4.7,mb,97,122,2.936,0.82,us,us7000ikrv,2022-11-01T18:19:23.040Z,"Kuril Islands",earthquake,9.03,5.356,0.038,210,reviewed,us,us
2022-10-27T17:36:22.948Z,-7.2034,121.232,36.668,4.6,mb,34,114,1.737,0.78,us,us7000ikrn,2022-11-01T17:57:13.040Z,"Flores Sea",earthquake,6.54,7.187,0.114,23,reviewed,us,us
2022-10-27T17:16:23.960Z,18.0263,-68.4605,83,4.58,ml,32,194,0.494,0.49,pr,pr2022300001,2022-11-01T17:52:16.040Z,"42 km SSE of Boca de Yuma, Dominican Republic",earthquake,2.2,1.64,0.1,16,reviewed,pr,pr
2022-10-27T15:57:23.432Z,-3.4308,145.4578,10,5.2,mb,118,57,6.171,0.59,us,us7000ikr5,2022-10-27T21:34:43.040Z,"169 km ENE of Angoram, Papua New Guinea",earthquake,8.55,1.825,0.05,132,reviewed,us,us
2022-10-27T14:36:28.676Z,32.2923,142.9069,15.463,4.5,mb,26,188,2.734,0.38,us,us7000ikpx,2022-11-20T16:50:46.040Z,"Izu Islands, Japan region",earthquake,10.71,6.243,0.156,12,reviewed,us,us
2022-10-27T14:02:10.904Z,16.3316,-99.0206,36.735,4.9,mb,44,164,1.299,0.81,us,us7000ikpu,2022-11-20T16:44:33.040Z,"30 km S of Copala, Mexico",earthquake,9.05,8.329,0.034,264,reviewed,us,us
2022-10-27T13:25:05.027Z,41.9079,144.7601,30.253,5,mb,45,136,1.2,0.5,us,us7000ikpr,2022-11-20T16:29:32.040Z,"122 km SSE of Kushiro, Japan",earthquake,8.58,3.54,0.068,70,reviewed,us,us
2022-10-27T10:10:51.522Z,46.628,152.6513,50.185,5.2,mww,93,124,6.799,1.06,us,us7000ikmy,2022-10-27T10:28:12.040Z,"Kuril Islands",earthquake,8.07,6.372,0.093,11,reviewed,us,us
2022-10-27T08:45:28.596Z,16.5554,-98.8451,15.974,5,mww,89,156,1.037,0.89,us,us7000ikml,2022-10-29T17:14:32.050Z,"4 km SW of Marquelia, Mexico",earthquake,9.22,4.752,0.048,41,reviewed,us,us
2022-10-27T04:20:06.780Z,32.1925,142.5361,10,5,mb,18,95,2.499,0.68,us,us7000ilqx,2022-11-02T02:27:55.040Z,"Izu Islands, Japan region",earthquake,6.11,1.938,0.188,9,reviewed,us,us
2022-10-27T02:26:49.676Z,55.8383,160.9768,149.454,4.5,mb,113,92,3.131,0.43,us,us7000ikl2,2022-11-02T01:18:28.040Z,"54 km S of Klyuchi, Russia",earthquake,9.19,5.55,0.064,72,reviewed,us,us
2022-10-27T01:33:18.787Z,-59.5773,-26.3423,57.96,5.2,mww,195,41,7.673,0.42,us,us7000ikku,2022-11-01T21:17:05.504Z,"South Sandwich Islands region",earthquake,9.84,4.056,0.093,11,reviewed,us,us
2022-10-26T23:02:32.145Z,25.3707,124.4847,133.909,4.5,mb,66,124,1.612,0.68,us,us7000ikkb,2022-11-18T01:45:45.040Z,"103 km NW of Hirara, Japan",earthquake,5.49,7.424,0.084,42,reviewed,us,us
2022-10-26T23:00:07.384Z,11.9391,57.8779,10,5.2,mww,171,59,13.034,0.51,us,us7000ikka,2022-11-18T01:25:25.040Z,"Owen Fracture Zone region",earthquake,8.05,1.826,0.065,23,reviewed,us,us
2022-10-26T22:08:06.986Z,0.9895,-27.9791,10,4.8,mb,73,69,10.413,0.47,us,us7000ikk3,2022-11-18T00:39:53.040Z,"central Mid-Atlantic Ridge",earthquake,11.04,1.853,0.07,63,reviewed,us,us
2022-10-26T16:25:29.652Z,56.6844,-169.0544,11.919,4.7,mb,121,37,0.285,0.59,us,us7000ikhs,2022-11-17T04:22:52.392Z,"31 km ENE of Saint George, Alaska",earthquake,5.23,3.797,0.05,120,reviewed,us,us
2022-10-26T10:11:37.584Z,-15.3635,-76.3238,10,4.6,mb,37,161,3.393,0.57,us,us7000ikgd,2022-11-10T08:14:46.040Z,"124 km W of San Juan, Peru",earthquake,5.91,1.9,0.126,19,reviewed,us,us
2022-10-26T09:45:22.100Z,-4.0126,-80.7856,42.031,4.5,mb,35,140,0.853,0.72,us,us7000ikg9,2022-11-10T08:11:14.649Z,"9 km NW of Papayal, Peru",earthquake,8.17,8.917,0.125,19,reviewed,us,us
2022-10-26T09:30:50.877Z,54.889,-160.2625,39.483,4.9,mww,271,127,0.393,0.79,us,us7000ikg1,2022-11-16T17:04:27.613Z,"Alaska Peninsula",earthquake,4.57,4.97,0.054,33,reviewed,us,us
2022-10-26T09:12:44.497Z,17.8718,120.8512,35.369,4.9,mb,79,117,4.925,0.56,us,us7000ikfz,2022-11-10T07:59:17.040Z,"22 km SSE of Padong, Philippines",earthquake,9.6,7.618,0.078,52,reviewed,us,us
2022-10-26T07:52:14.080Z,-24.0942,-66.9953,185.017,5.1,mww,55,40,1.573,1,us,us7000ikfn,2022-10-26T09:08:29.650Z,"70 km WNW of San Antonio de los Cobres, Argentina",earthquake,6.05,5.954,0.056,31,reviewed,us,us
2022-10-26T07:06:03.104Z,41.9619,144.7352,35.062,5.3,mww,90,99,1.178,1.04,us,us7000ikfi,2022-10-26T13:22:41.040Z,"116 km SSE of Kushiro, Japan",earthquake,8.13,5.828,0.071,19,reviewed,us,us
2022-10-26T07:05:12.312Z,41.9912,144.7166,37.754,4.6,mb,27,176,1.163,0.38,us,us7000ikfl,2022-10-26T07:37:08.040Z,"112 km SSE of Kushiro, Japan",earthquake,10.59,9.156,0.164,15,reviewed,us,us
2022-10-26T06:28:29.390Z,-19.3888,-175.5083,235.932,4.8,mb,32,64,1.175,1.12,us,us7000ikff,2022-10-26T06:51:15.040Z,"129 km WNW of Pangai, Tonga",earthquake,8.07,7.902,0.095,34,reviewed,us,us
2022-10-26T01:40:26.456Z,8.1354,-38.9889,10,4.6,mb,35,87,13.893,0.64,us,us7000ili5,2022-11-17T06:21:56.040Z,"central Mid-Atlantic Ridge",earthquake,11.8,1.906,0.102,29,reviewed,us,us
2022-10-26T01:01:05.468Z,17.5682,120.5783,10,4.5,mb,40,122,5.244,0.49,us,us7000ili1,2022-11-17T06:00:56.040Z,"1 km W of Pidigan, Philippines",earthquake,10.65,1.911,0.124,19,reviewed,us,us
2022-10-26T00:02:47.752Z,55.4096,166.4422,10,4.9,mb,92,74,5.16,0.37,us,us7000ikdk,2022-11-12T00:07:17.559Z,"264 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.76,1.853,0.035,263,reviewed,us,us
2022-10-25T23:54:19.737Z,2.7339,128.3889,213.146,4.5,mb,42,114,2.2,0.73,us,us7000ikde,2022-11-08T02:11:59.040Z,"118 km NNE of Tobelo, Indonesia",earthquake,4.61,7.874,0.095,33,reviewed,us,us
2022-10-25T22:49:15.770Z,30.1836,131.2196,29.854,4.9,mb,74,122,1.477,0.64,us,us7000ikcv,2022-11-08T02:01:44.040Z,"59 km ESE of Koseda, Japan",earthquake,6.66,4.604,0.062,82,reviewed,us,us
2022-10-25T21:39:28.123Z,17.7907,120.8663,29.034,4.8,mb,76,122,5.005,0.6,us,us7000ikch,2022-11-08T00:03:07.007Z,"22 km NE of Dolores, Philippines",earthquake,9.42,5.718,0.063,78,reviewed,us,us
2022-10-25T21:08:11.088Z,37.6993,92.2723,10,4.5,mb,62,49,10.741,0.55,us,us7000ikc3,2022-11-07T23:58:44.040Z,"northern Qinghai, China",earthquake,9.07,1.86,0.08,46,reviewed,us,us
2022-10-25T21:04:47.351Z,17.9245,120.7668,40.491,4.7,mb,74,127,4.877,0.71,us,us7000ikc6,2022-11-07T23:51:49.040Z,"Luzon, Philippines",earthquake,10.01,6.496,0.078,50,reviewed,us,us
2022-10-25T20:59:08.904Z,-20.5028,-178.3447,590.211,4.5,mb,26,124,3.012,0.4,us,us7000ikc1,2022-10-25T21:41:11.040Z,"Fiji region",earthquake,14.07,9.012,0.106,27,reviewed,us,us
2022-10-25T20:39:03.201Z,-16.9201,-173.3395,21.835,4.9,mb,41,125,1.831,0.76,us,us7000ikc5,2022-10-27T21:03:40.040Z,"117 km SSE of Hihifo, Tonga",earthquake,8.79,5.862,0.093,39,reviewed,us,us
2022-10-25T18:42:02.710Z,37.3115,-121.672,8.38,5.06,mw,199,28,0.03815,0.1,nc,nc73799091,2022-11-19T18:52:14.323Z,"15km ESE of Alum Rock, CA",earthquake,0.08,0.18,,3,reviewed,nc,nc
2022-10-25T18:07:13.852Z,17.5951,120.8901,10,4.5,mb,53,124,5.781,0.51,us,us7000il03,2022-11-19T17:40:55.040Z,"20 km ESE of Dolores, Philippines",earthquake,5.69,1.886,0.094,35,reviewed,us,us
2022-10-25T16:51:51.209Z,23.2938,103.3142,10,4.5,mb,26,50,2.035,0.31,us,us7000il02,2022-10-30T20:35:26.040Z,"18 km ESE of Gejiu, China",earthquake,4.63,1.883,0.15,15,reviewed,us,us
2022-10-25T15:15:08.377Z,18.344,146.5484,67.606,4.5,mb,28,107,4.996,0.67,us,us7000il00,2022-10-30T19:47:14.040Z,"Pagan region, Northern Mariana Islands",earthquake,10.41,6.153,0.128,22,reviewed,us,us
2022-10-25T15:12:29.361Z,17.4879,121.2195,10.172,4.7,mb,43,61,5.304,0.56,us,us7000il04,2022-10-30T19:30:15.040Z,"5 km NNE of Balbalan, Philippines",earthquake,8.08,3.805,0.12,24,reviewed,us,us
2022-10-25T15:05:03.803Z,-17.3494,-178.6885,557.911,4.6,mb,55,43,3.073,0.4,us,us7000ikzx,2022-10-30T19:17:20.040Z,"Fiji region",earthquake,12.09,8.611,0.085,44,reviewed,us,us
2022-10-25T14:59:01.344Z,17.6634,120.8142,13.79,6.4,mww,124,25,5.134,0.48,us,us6000iwds,2022-11-03T12:06:26.045Z,"Luzon, Philippines",earthquake,5.67,2.778,0.055,32,reviewed,us,us
2022-10-25T13:20:43.521Z,8.1873,126.5518,78.118,5.1,mb,96,87,1.471,0.58,us,us6000iwdb,2022-10-30T18:32:55.394Z,"13 km ENE of Barcelona, Philippines",earthquake,8.28,5.605,0.041,198,reviewed,us,us
2022-10-25T12:12:30.335Z,-18.2331,-178.0242,628.102,4.8,mb,78,40,3.819,0.5,us,us6000iwbh,2022-10-25T12:51:18.040Z,"281 km E of Levuka, Fiji",earthquake,12.08,7.472,0.069,67,reviewed,us,us
2022-10-25T11:09:34.343Z,20.1449,94.3547,61.391,4.6,mb,58,72,1.717,0.59,us,us6000iwb9,2022-10-25T13:28:18.040Z,"54 km W of Minbu, Myanmar",earthquake,8.75,7.492,0.091,36,reviewed,us,us
2022-10-25T07:02:37.591Z,53.8177,-35.2335,10,4.6,mb,36,90,9.168,0.89,us,us6000iwa4,2022-10-25T07:39:09.040Z,"Reykjanes Ridge",earthquake,11.13,1.9,0.069,63,reviewed,us,us
2022-10-25T06:54:06.108Z,53.725,-35.236,10,4.5,mb,70,129,9.246,0.42,us,us6000iwa5,2022-10-31T07:08:57.040Z,"Reykjanes Ridge",earthquake,8.89,1.444,0.066,68,reviewed,us,us
